Brand Name,Date,Week,Branch,Source,Session,Store Type,Region,Net Sales,Discount,Taxes,Gross Sales,Quantity,Orders,Dis %,AOV,AOV Bucket,Discount Bucket
Boba Bar,2026-01-01,WK 1,AECS Layout,Swiggy,Lunch,COCO,KA,388.0,190.0,18.4,558.0,0,1,34.05017921146953,388.0,300-400,30%-40%
Frozen Bottle,2026-01-01,WK 1,AECS Layout,In Store,Dinner,COCO,KA,5064.13,215.0,253.34,5279.13,0,23,4.072640757094445,220.1795652173913,200-300,1%-10%
Frozen Bottle,2026-01-01,WK 1,AECS Layout,In Store,Lunch,COCO,KA,626.0,0.0,31.340000000000003,626.0,0,4,0.0,156.5,100-200,0%
Frozen Bottle,2026-01-01,WK 1,AECS Layout,In Store,Snacks,COCO,KA,3526.0,108.0,176.3,3634.0,0,10,2.971931755641167,352.6,300-400,1%-10%
Frozen Bottle,2026-01-01,WK 1,AECS Layout,Swiggy,Breakfast,COCO,KA,188.0,270.0,8.4,438.0,0,1,61.64383561643836,188.0,100-200,60%-70%
Frozen Bottle,2026-01-01,WK 1,AECS Layout,Swiggy,Closing,COCO,KA,577.0,210.0,27.36,757.0,0,1,27.741083223249667,577.0,500-600,20%-30%
Frozen Bottle,2026-01-01,WK 1,AECS Layout,Swiggy,Dinner,COCO,KA,5105.67,3683.9700000000003,240.34,8489.64,0,18,43.39371280761022,283.6483333333333,200-300,40%-50%
Frozen Bottle,2026-01-01,WK 1,AECS Layout,Swiggy,Late Night,COCO,KA,3336.0,2313.0,156.36,5439.0,0,12,42.526199669056815,278.0,200-300,40%-50%
Frozen Bottle,2026-01-01,WK 1,AECS Layout,Swiggy,Lunch,COCO,KA,2648.01,2472.31,122.44,4920.32,0,11,50.24693515868886,240.72818181818184,200-300,50%-60%
Frozen Bottle,2026-01-01,WK 1,AECS Layout,Swiggy,Snacks,COCO,KA,5865.01,5062.99,272.32,10508.0,0,20,48.182242101256186,293.2505,200-300,40%-50%
Frozen Bottle,2026-01-01,WK 1,AECS Layout,Zomato,Closing,COCO,KA,336.0,127.0,16.82,443.0,0,1,28.66817155756208,336.0,300-400,20%-30%
Frozen Bottle,2026-01-01,WK 1,AECS Layout,Zomato,Dinner,COCO,KA,1221.0,1106.0,61.08,2247.0,0,4,49.22118380062305,305.25,300-400,40%-50%
Frozen Bottle,2026-01-01,WK 1,AECS Layout,Zomato,Lunch,COCO,KA,1135.0,724.0,56.78,1799.0,0,4,40.24458032240133,283.75,200-300,40%-50%
Frozen Bottle,2026-01-01,WK 1,AECS Layout,Zomato,Snacks,COCO,KA,2178.0,1689.0,108.96000000000001,3737.0,0,6,45.1966818303452,363.0,300-400,40%-50%
Madno,2026-01-01,WK 1,AECS Layout,Swiggy,Lunch,COCO,KA,534.02,349.98,23.7,824.0,0,1,42.47330097087379,534.02,500-600,40%-50%
Madno,2026-01-01,WK 1,AECS Layout,Zomato,Breakfast,COCO,KA,848.0,309.0,42.42,1127.0,0,1,27.417923691215616,848.0,600-900,20%-30%
Madno,2026-01-01,WK 1,AECS Layout,Zomato,Lunch,COCO,KA,244.0,75.0,12.2,309.0,0,1,24.271844660194176,244.0,200-300,20%-30%
Madno,2026-01-01,WK 1,AECS Layout,Zomato,Snacks,COCO,KA,129.0,100.0,6.46,219.0,0,1,45.662100456621005,129.0,100-200,40%-50%
Frozen Bottle,2026-01-01,WK 1,Adoor,In Store,Dinner,FOFO,Kerela,2743.0,0.0,137.2,2743.0,0,7,0.0,391.85714285714283,300-400,0%
Frozen Bottle,2026-01-01,WK 1,Adoor,In Store,Lunch,FOFO,Kerela,2045.0,0.0,102.28,2045.0,0,4,0.0,511.25,500-600,0%
Frozen Bottle,2026-01-01,WK 1,Adoor,In Store,Snacks,FOFO,Kerela,3091.0,0.0,154.57999999999998,3091.0,0,8,0.0,386.375,300-400,0%
Frozen Bottle,2026-01-01,WK 1,Adoor,Swiggy,Dinner,FOFO,Kerela,2199.01,299.99,104.98,2399.0,0,4,12.504793664026678,549.7525,500-600,10%-20%
Frozen Bottle,2026-01-01,WK 1,Adoor,Swiggy,Lunch,FOFO,Kerela,1801.8600000000001,374.98,85.14,2076.84,0,6,18.0553148051848,300.31,300-400,10%-20%
Frozen Bottle,2026-01-01,WK 1,Adoor,Swiggy,Snacks,FOFO,Kerela,3419.0,450.0,163.48,3719.0,0,9,12.100026888948642,379.8888888888889,300-400,10%-20%
Frozen Bottle,2026-01-01,WK 1,Adoor,Zomato,Dinner,FOFO,Kerela,199.0,80.0,9.96,269.0,0,1,29.739776951672862,199.0,100-200,20%-30%
Frozen Bottle,2026-01-01,WK 1,Adoor,Zomato,Lunch,FOFO,Kerela,558.0,130.0,27.92,668.0,0,2,19.46107784431138,279.0,200-300,10%-20%
Frozen Bottle,2026-01-01,WK 1,Agra,In Store,Dinner,FOFO,ROI,685.0,0.0,34.28,685.0,0,4,0.0,171.25,100-200,0%
Frozen Bottle,2026-01-01,WK 1,Agra,In Store,Lunch,FOFO,ROI,338.0,0.0,16.9,338.0,0,1,0.0,338.0,300-400,0%
Frozen Bottle,2026-01-01,WK 1,Agra,In Store,Snacks,FOFO,ROI,527.0,0.0,26.36,527.0,0,2,0.0,263.5,200-300,0%
Frozen Bottle,2026-01-01,WK 1,Agra,Swiggy,Dinner,FOFO,ROI,393.0,75.0,18.16,438.0,0,1,17.123287671232877,393.0,300-400,10%-20%
Frozen Bottle,2026-01-01,WK 1,Agra,Zomato,Lunch,FOFO,ROI,1220.0,75.0,61.019999999999996,1245.0,0,2,6.024096385542169,610.0,600-900,1%-10%
Frozen Bottle,2026-01-01,WK 1,Agra,Zomato,Snacks,FOFO,ROI,703.4,142.6,35.18,806.0,0,2,17.69230769230769,351.7,300-400,10%-20%
Frozen Bottle,2026-01-01,WK 1,Ahmedabad 2,In Store,Dinner,,,278.0,0.0,13.9,278.0,0,1,0.0,278.0,200-300,0%
Frozen Bottle,2026-01-01,WK 1,Ahmedabad 2,Zomato,Dinner,,,297.1,31.9,14.86,319.0,0,1,10.0,297.1,200-300,1%-10%
