Brand Name,Date,Week,Branch,Source,Session,Store Type,Region,Net Sales,Discount,Taxes,Gross Sales,Quantity,Orders,Dis %,AOV,AOV Bucket,Discount Bucket
Boba Bar,2026-06-01,WK 23,AECS Layout,Swiggy,Late Night,COCO,KA,119.0,22.0,5.96,141.0,0,1,15.602836879432624,119.0,100-200,10%-20%
Frozen Bottle,2026-06-01,WK 23,AECS Layout,In Store,Dinner,COCO,KA,5560.389999999999,0.0,278.16,5560.389999999999,0,29,0.0,191.73758620689654,100-200,0%
Frozen Bottle,2026-06-01,WK 23,AECS Layout,In Store,Late Night,COCO,KA,286.14,0.0,14.32,286.14,0,2,0.0,143.07,100-200,0%
Frozen Bottle,2026-06-01,WK 23,AECS Layout,In Store,Snacks,COCO,KA,832.16,0.0,41.620000000000005,832.16,0,7,0.0,118.88,100-200,0%
Frozen Bottle,2026-06-01,WK 23,AECS Layout,Ownly,Late Night,COCO,KA,181.0,0.0,9.06,181.0,0,1,0.0,181.0,100-200,0%
Frozen Bottle,2026-06-01,WK 23,AECS Layout,Ownly,Snacks,COCO,KA,237.0,0.0,11.86,237.0,0,1,0.0,237.0,200-300,0%
Frozen Bottle,2026-06-01,WK 23,AECS Layout,Swiggy,Dinner,COCO,KA,3440.7200000000003,1970.28,162.06,5211.0,0,10,37.810017271157164,344.072,300-400,30%-40%
Frozen Bottle,2026-06-01,WK 23,AECS Layout,Swiggy,Late Night,COCO,KA,1615.0,897.0,76.28,2422.0,0,7,37.035507844756395,230.71428571428572,200-300,30%-40%
Frozen Bottle,2026-06-01,WK 23,AECS Layout,Swiggy,Lunch,COCO,KA,745.0,545.0,34.76,1240.0,0,3,43.95161290322581,248.33333333333334,200-300,40%-50%
Frozen Bottle,2026-06-01,WK 23,AECS Layout,Swiggy,Snacks,COCO,KA,760.0,470.0,35.519999999999996,1180.0,0,3,39.83050847457627,253.33333333333334,200-300,30%-40%
Frozen Bottle,2026-06-01,WK 23,AECS Layout,Zomato,Dinner,COCO,KA,912.3,318.7,45.64,1191.0,0,4,26.75902602854744,228.075,200-300,20%-30%
Frozen Bottle,2026-06-01,WK 23,AECS Layout,Zomato,Late Night,COCO,KA,1515.0,555.0,75.78,2000.0,0,7,27.750000000000004,216.42857142857142,200-300,20%-30%
Frozen Bottle,2026-06-01,WK 23,AECS Layout,Zomato,Lunch,COCO,KA,407.0,343.0,20.36,730.0,0,1,46.986301369863014,407.0,400-500,40%-50%
Frozen Bottle,2026-06-01,WK 23,AECS Layout,Zomato,Snacks,COCO,KA,878.0,300.0,43.94,1138.0,0,4,26.36203866432337,219.5,200-300,20%-30%
Madno,2026-06-01,WK 23,AECS Layout,Swiggy,Dinner,COCO,KA,320.0,0.0,15.5,310.0,0,1,0.0,320.0,300-400,0%
Madno,2026-06-01,WK 23,AECS Layout,Swiggy,Lunch,COCO,KA,330.0,0.0,16.0,320.0,0,1,0.0,330.0,300-400,0%
Madno,2026-06-01,WK 23,AECS Layout,Zomato,Dinner,COCO,KA,745.0,205.0,37.260000000000005,920.0,0,2,22.282608695652172,372.5,300-400,20%-30%
Madno,2026-06-01,WK 23,AECS Layout,Zomato,Late Night,COCO,KA,756.0,130.0,37.82,856.0,0,3,15.186915887850466,252.0,200-300,10%-20%
Madno,2026-06-01,WK 23,AECS Layout,Zomato,Lunch,COCO,KA,291.0,271.0,14.56,542.0,0,1,50.0,291.0,200-300,40%-50%
Frozen Bottle,2026-06-01,WK 23,Adoor,In Store,Dinner,FOFO,Kerela,1313.0,0.0,65.68,1313.0,0,4,0.0,328.25,300-400,0%
Frozen Bottle,2026-06-01,WK 23,Adoor,In Store,Lunch,FOFO,Kerela,268.0,0.0,13.4,268.0,0,1,0.0,268.0,200-300,0%
Frozen Bottle,2026-06-01,WK 23,Adoor,In Store,Snacks,FOFO,Kerela,885.0,0.0,44.26,885.0,0,2,0.0,442.5,400-500,0%
Frozen Bottle,2026-06-01,WK 23,Adoor,Swiggy,Dinner,FOFO,Kerela,2098.69,211.31,100.46,2220.0,0,4,9.51846846846847,524.6725,500-600,1%-10%
Frozen Bottle,2026-06-01,WK 23,Adoor,Swiggy,Snacks,FOFO,Kerela,190.0,0.0,9.0,180.0,0,1,0.0,190.0,100-200,0%
Frozen Bottle,2026-06-01,WK 23,Agra,In Store,Dinner,FOFO,ROI,209.0,0.0,10.46,209.0,0,1,0.0,209.0,200-300,0%
Frozen Bottle,2026-06-01,WK 23,Agra,In Store,Snacks,FOFO,ROI,856.0,0.0,42.8,856.0,0,1,0.0,856.0,600-900,0%
Frozen Bottle,2026-06-01,WK 23,Agra,Swiggy,Lunch,FOFO,ROI,339.0,0.0,15.96,319.0,0,1,0.0,339.0,300-400,0%
Frozen Bottle,2026-06-01,WK 23,Agra,Zomato,Lunch,FOFO,ROI,274.0,66.0,13.7,330.0,0,1,20.0,274.0,200-300,10%-20%
Boba Bar,2026-06-01,WK 23,Akshay Nagar,In Store,Dinner,FOFO,KA,458.0,0.0,22.9,458.0,0,1,0.0,458.0,400-500,0%
Boba Bar,2026-06-01,WK 23,Akshay Nagar,Swiggy,Late Night,FOFO,KA,277.0,153.0,12.86,410.0,0,1,37.31707317073171,277.0,200-300,30%-40%
Boba Bar,2026-06-01,WK 23,Akshay Nagar,Swiggy,Lunch,FOFO,KA,301.0,281.0,14.06,562.0,0,1,50.0,301.0,300-400,40%-50%
