Brand Name,Date,Week,Branch,Source,Session,Store Type,Region,Net Sales,Discount,Taxes,Gross Sales,Quantity,Orders,Dis %,AOV,AOV Bucket,Discount Bucket
Boba Bar,2026-03-01,WK 9,AECS Layout,Swiggy,Dinner,COCO,KA,278.0,189.0,12.9,447.0,0,1,42.281879194630875,278.0,200-300,40%-50%
Boba Bar,2026-03-01,WK 9,AECS Layout,Swiggy,Lunch,COCO,KA,139.0,49.0,6.46,178.0,0,1,27.52808988764045,139.0,100-200,20%-30%
Boba Bar,2026-03-01,WK 9,AECS Layout,Zomato,Dinner,COCO,KA,261.1,27.9,13.06,279.0,0,1,10.0,261.1,200-300,1%-10%
Boba Bar,2026-03-01,WK 9,AECS Layout,Zomato,Late Night,COCO,KA,110.84,0.0,5.54,100.84,0,1,0.0,110.84,100-200,0%
Boba Bar,2026-03-01,WK 9,AECS Layout,Zomato,Snacks,COCO,KA,337.0,150.0,16.86,457.0,0,1,32.822757111597376,337.0,300-400,30%-40%
Frozen Bottle,2026-03-01,WK 9,AECS Layout,In Store,Dinner,COCO,KA,7801.56,0.0,390.34,7801.56,0,49,0.0,159.21551020408165,100-200,0%
Frozen Bottle,2026-03-01,WK 9,AECS Layout,In Store,Late Night,COCO,KA,1306.28,0.0,65.32000000000001,1306.28,0,4,0.0,326.57,300-400,0%
Frozen Bottle,2026-03-01,WK 9,AECS Layout,In Store,Lunch,COCO,KA,824.0,0.0,41.22,824.0,0,3,0.0,274.6666666666667,200-300,0%
Frozen Bottle,2026-03-01,WK 9,AECS Layout,In Store,Snacks,COCO,KA,2569.0,530.0,128.54000000000002,3099.0,0,13,17.102291061632783,197.6153846153846,100-200,10%-20%
Frozen Bottle,2026-03-01,WK 9,AECS Layout,Swiggy,Dinner,COCO,KA,7355.59,5170.41,349.34000000000003,12156.0,0,28,42.53381046396841,262.69964285714286,200-300,40%-50%
Frozen Bottle,2026-03-01,WK 9,AECS Layout,Swiggy,Late Night,COCO,KA,815.5,549.5,38.28,1315.0,0,3,41.78707224334601,271.8333333333333,200-300,40%-50%
Frozen Bottle,2026-03-01,WK 9,AECS Layout,Swiggy,Lunch,COCO,KA,3813.23,1635.77,182.72,5289.0,0,12,30.927774626583478,317.76916666666665,300-400,30%-40%
Frozen Bottle,2026-03-01,WK 9,AECS Layout,Swiggy,Snacks,COCO,KA,5301.13,2726.87,249.62,7718.0,0,18,35.331303446488725,294.50722222222225,200-300,30%-40%
Frozen Bottle,2026-03-01,WK 9,AECS Layout,Zomato,Dinner,COCO,KA,4786.8,2901.2,239.28,7438.0,0,15,39.005108900242,319.12,300-400,30%-40%
Frozen Bottle,2026-03-01,WK 9,AECS Layout,Zomato,Lunch,COCO,KA,1409.6,274.4,70.48,1624.0,0,3,16.89655172413793,469.8666666666666,400-500,10%-20%
Frozen Bottle,2026-03-01,WK 9,AECS Layout,Zomato,Snacks,COCO,KA,848.7199999999999,423.12,42.44,1221.84,0,3,34.6297387546651,282.90666666666664,200-300,30%-40%
Madno,2026-03-01,WK 9,AECS Layout,Swiggy,Dinner,COCO,KA,1717.3,455.7,82.38,2103.0,0,6,21.66904422253923,286.21666666666664,200-300,20%-30%
Madno,2026-03-01,WK 9,AECS Layout,Swiggy,Lunch,COCO,KA,1567.0,161.0,75.36,1668.0,0,4,9.652278177458033,391.75,300-400,1%-10%
Madno,2026-03-01,WK 9,AECS Layout,Swiggy,Snacks,COCO,KA,465.5,52.5,22.28,498.0,0,1,10.542168674698797,465.5,400-500,10%-20%
