Brand Name,Date,Week,Branch,Source,Session,Store Type,Region,Net Sales,Discount,Taxes,Gross Sales,Quantity,Orders,Dis %,AOV,AOV Bucket,Discount Bucket
Boba Bar,2025-08-01,WK 31,AECS Layout,In Store,Snacks,COCO,KA,249.0,0.0,44.82,249.0,0,1,0.0,249.0,200-300,0%
Boba Bar,2025-08-01,WK 31,AECS Layout,Swiggy,Snacks,COCO,KA,206.71,52.29,35.4,249.0,0,1,21.0,206.71,200-300,20%-30%
Frozen Bottle,2025-08-01,WK 31,AECS Layout,In Store,Closing,COCO,KA,745.0,0.0,134.1,745.0,0,2,0.0,372.5,300-400,0%
Frozen Bottle,2025-08-01,WK 31,AECS Layout,In Store,Dinner,COCO,KA,6086.14,0.0,1095.5,6086.14,0,42,0.0,144.90809523809526,100-200,0%
Frozen Bottle,2025-08-01,WK 31,AECS Layout,In Store,Late Night,COCO,KA,2168.43,0.0,387.84,2168.43,0,10,0.0,216.843,200-300,0%
Frozen Bottle,2025-08-01,WK 31,AECS Layout,In Store,Lunch,COCO,KA,525.05,0.0,92.03999999999999,525.05,0,4,0.0,131.2625,100-200,0%
Frozen Bottle,2025-08-01,WK 31,AECS Layout,In Store,Snacks,COCO,KA,916.02,0.0,164.88,916.02,0,5,0.0,183.204,100-200,0%
Frozen Bottle,2025-08-01,WK 31,AECS Layout,Swiggy,Closing,COCO,KA,481.0,400.0,79.38,841.0,0,2,47.56242568370987,240.5,200-300,40%-50%
Frozen Bottle,2025-08-01,WK 31,AECS Layout,Swiggy,Dinner,COCO,KA,5532.43,2331.5699999999997,932.86,7514.0,0,19,31.02967793452222,291.1805263157895,200-300,30%-40%
Frozen Bottle,2025-08-01,WK 31,AECS Layout,Swiggy,Late Night,COCO,KA,1224.12,628.88,207.74,1783.0,0,4,35.27089175546831,306.03,300-400,30%-40%
Frozen Bottle,2025-08-01,WK 31,AECS Layout,Swiggy,Lunch,COCO,KA,1366.02,530.98,231.48,1817.0,0,6,29.22289488167309,227.67,200-300,20%-30%
Frozen Bottle,2025-08-01,WK 31,AECS Layout,Swiggy,Snacks,COCO,KA,1535.02,489.98,260.1,1935.0,0,4,25.321963824289405,383.755,300-400,20%-30%
Frozen Bottle,2025-08-01,WK 31,AECS Layout,Zomato,Breakfast,COCO,KA,189.0,100.0,34.02,279.0,0,1,35.842293906810035,189.0,100-200,30%-40%
Frozen Bottle,2025-08-01,WK 31,AECS Layout,Zomato,Closing,COCO,KA,145.0,164.0,26.1,299.0,0,1,54.84949832775919,145.0,100-200,50%-60%
Frozen Bottle,2025-08-01,WK 31,AECS Layout,Zomato,Dinner,COCO,KA,3320.0,1869.0,597.6,4979.0,0,13,37.537658164290015,255.3846153846154,200-300,30%-40%
Frozen Bottle,2025-08-01,WK 31,AECS Layout,Zomato,Late Night,COCO,KA,326.7,181.3,58.82,488.0,0,1,37.1516393442623,326.7,300-400,30%-40%
Frozen Bottle,2025-08-01,WK 31,AECS Layout,Zomato,Lunch,COCO,KA,569.0,467.0,102.42,996.0,0,3,46.88755020080321,189.66666666666666,100-200,40%-50%
Frozen Bottle,2025-08-01,WK 31,AECS Layout,Zomato,Snacks,COCO,KA,1418.7,891.3,255.38,2220.0,0,6,40.14864864864865,236.45000000000002,200-300,40%-50%
Madno,2025-08-01,WK 31,AECS Layout,Swiggy,Late Night,COCO,KA,442.04,185.96,77.76,618.0,0,1,30.090614886731395,442.04,400-500,30%-40%
Madno,2025-08-01,WK 31,AECS Layout,Zomato,Dinner,COCO,KA,1300.0,800.0,234.0,2000.0,0,5,40.0,260.0,200-300,30%-40%
Madno,2025-08-01,WK 31,AECS Layout,Zomato,Late Night,COCO,KA,384.0,125.0,69.12,499.0,0,1,25.0501002004008,384.0,300-400,20%-30%
Madno,2025-08-01,WK 31,AECS Layout,Zomato,Lunch,COCO,KA,658.85,278.0,118.6,886.85,0,3,31.346901956362405,219.61666666666667,200-300,30%-40%
Madno,2025-08-01,WK 31,AECS Layout,Zomato,Snacks,COCO,KA,440.7,319.0,79.34,719.7,0,3,44.32402389884674,146.9,100-200,40%-50%
Frozen Bottle,2025-08-01,WK 31,Adoor,In Store,Dinner,FOFO,Kerela,4337.0,0.0,780.66,4337.0,0,10,0.0,433.7,400-500,0%
Frozen Bottle,2025-08-01,WK 31,Adoor,In Store,Lunch,FOFO,Kerela,1034.0,0.0,186.12,1034.0,0,5,0.0,206.8,200-300,0%
Frozen Bottle,2025-08-01,WK 31,Adoor,In Store,Snacks,FOFO,Kerela,1024.0,0.0,184.32,1024.0,0,2,0.0,512.0,500-600,0%
Frozen Bottle,2025-08-01,WK 31,Adoor,Swiggy,Dinner,FOFO,Kerela,1708.87,362.13,305.12,1981.0,0,6,18.280161534578497,284.81166666666667,200-300,10%-20%
Frozen Bottle,2025-08-01,WK 31,Adoor,Swiggy,Lunch,FOFO,Kerela,404.28,120.72,71.96,495.0,0,2,24.38787878787879,202.14,200-300,20%-30%
Frozen Bottle,2025-08-01,WK 31,Adoor,Swiggy,Snacks,FOFO,Kerela,1087.75,374.25,193.88,1392.0,0,4,26.885775862068968,271.9375,200-300,20%-30%
Frozen Bottle,2025-08-01,WK 31,Agra,In Store,Dinner,FOFO,ROI,507.0,0.0,91.26,507.0,0,1,0.0,507.0,500-600,0%
Frozen Bottle,2025-08-01,WK 31,Agra,In Store,Snacks,FOFO,ROI,328.0,0.0,59.04,328.0,0,1,0.0,328.0,300-400,0%
Frozen Bottle,2025-08-01,WK 31,Agra,Zomato,Dinner,FOFO,ROI,1132.2,546.8,203.79999999999998,1619.0,0,4,33.7739345274861,283.05,200-300,30%-40%
Frozen Bottle,2025-08-01,WK 31,Agra,Zomato,Lunch,FOFO,ROI,201.2,47.8,36.22,239.0,0,1,20.0,201.2,200-300,10%-20%
Frozen Bottle,2025-08-01,WK 31,Agra,Zomato,Snacks,FOFO,ROI,209.2,49.8,37.66,249.0,0,1,20.0,209.2,200-300,10%-20%
Boba Bar,2025-08-01,WK 31,Akshay Nagar,Zomato,Dinner,FOFO,KA,298.5,268.5,53.76,537.0,0,1,50.0,298.5,200-300,40%-50%
Frozen Bottle,2025-08-01,WK 31,Akshay Nagar,Others,Dinner,FOFO,KA,697.0,0.0,125.46000000000001,667.0,0,3,0.0,232.33333333333334,200-300,0%
Frozen Bottle,2025-08-01,WK 31,Akshay Nagar,Others,Snacks,FOFO,KA,179.0,0.0,32.22,169.0,0,1,0.0,179.0,100-200,0%
Frozen Bottle,2025-08-01,WK 31,Akshay Nagar,Swiggy,Dinner,FOFO,KA,633.55,273.45,113.22,877.0,0,2,31.180159635119725,316.775,300-400,30%-40%
Frozen Bottle,2025-08-01,WK 31,Akshay Nagar,Swiggy,Late Night,FOFO,KA,577.38,199.62,103.08,747.0,0,3,26.722891566265062,192.46,100-200,20%-30%
Frozen Bottle,2025-08-01,WK 31,Akshay Nagar,Swiggy,Lunch,FOFO,KA,779.0,168.0,139.38,917.0,0,3,18.3206106870229,259.6666666666667,200-300,10%-20%
Frozen Bottle,2025-08-01,WK 31,Akshay Nagar,Swiggy,Snacks,FOFO,KA,848.27,426.73,151.32,1225.0,0,3,34.83510204081633,282.75666666666666,200-300,30%-40%
Frozen Bottle,2025-08-01,WK 31,Akshay Nagar,Zomato,Dinner,FOFO,KA,2974.6,1222.4,535.42,4037.0,0,9,30.279910824869955,330.5111111111111,300-400,30%-40%
Frozen Bottle,2025-08-01,WK 31,Akshay Nagar,Zomato,Late Night,FOFO,KA,1013.0,392.0,182.33999999999997,1355.0,0,2,28.92988929889299,506.5,500-600,20%-30%
Frozen Bottle,2025-08-01,WK 31,Akshay Nagar,Zomato,Snacks,FOFO,KA,488.5,149.5,87.94,618.0,0,1,24.190938511326863,488.5,400-500,20%-30%
Madno,2025-08-01,WK 31,Akshay Nagar,Swiggy,Dinner,FOFO,KA,565.55,240.45,98.2,786.0,0,2,30.59160305343511,282.775,200-300,30%-40%
Madno,2025-08-01,WK 31,Akshay Nagar,Swiggy,Late Night,FOFO,KA,234.0,35.0,40.32,259.0,0,1,13.513513513513514,234.0,200-300,10%-20%
Madno,2025-08-01,WK 31,Akshay Nagar,Zomato,Late Night,FOFO,KA,177.2,41.8,31.9,209.0,0,1,20.0,177.2,100-200,10%-20%
Frozen Bottle,2025-08-01,WK 31,Aluva,In Store,Dinner,FOFO,Kerela,1143.0,0.0,205.74,1143.0,0,4,0.0,285.75,200-300,0%
Frozen Bottle,2025-08-01,WK 31,Aluva,In Store,Lunch,FOFO,Kerela,189.0,0.0,34.02,189.0,0,1,0.0,189.0,100-200,0%
Frozen Bottle,2025-08-01,WK 31,Aluva,In Store,Snacks,FOFO,Kerela,536.0,0.0,96.47999999999999,536.0,0,3,0.0,178.66666666666666,100-200,0%
Frozen Bottle,2025-08-01,WK 31,Aluva,Swiggy,Dinner,FOFO,Kerela,1187.1,573.9,201.06,1691.0,0,4,33.9384979302188,296.775,200-300,30%-40%
Frozen Bottle,2025-08-01,WK 31,Aluva,Swiggy,Lunch,FOFO,Kerela,457.26,90.74,78.7,528.0,0,1,17.18560606060606,457.26,400-500,10%-20%
Frozen Bottle,2025-08-01,WK 31,Aluva,Swiggy,Snacks,FOFO,Kerela,288.07,20.93,50.06,299.0,0,1,6.999999999999999,288.07,200-300,1%-10%
Frozen Bottle,2025-08-01,WK 31,Aluva,Zomato,Dinner,FOFO,Kerela,199.0,99.0,35.82,288.0,0,1,34.375,199.0,100-200,30%-40%
Frozen Bottle,2025-08-01,WK 31,Aluva,Zomato,Snacks,FOFO,Kerela,247.0,0.0,44.46,237.0,0,1,0.0,247.0,200-300,0%
Boba Bar,2025-08-01,WK 31,Alwarpet,In Store,Dinner,COCO,TN,119.0,0.0,21.42,119.0,0,1,0.0,119.0,100-200,0%
Boba Bar,2025-08-01,WK 31,Alwarpet,In Store,Lunch,COCO,TN,0.0,249.0,0.0,249.0,0,1,100.0,0.0,0-100,90%-100%
Boba Bar,2025-08-01,WK 31,Alwarpet,Swiggy,Dinner,COCO,TN,652.0,126.0,113.75999999999999,758.0,0,2,16.62269129287599,326.0,300-400,10%-20%
Boba Bar,2025-08-01,WK 31,Alwarpet,Zomato,Late Night,COCO,TN,1200.8,369.2,216.14,1520.0,0,2,24.289473684210524,600.4,600-900,20%-30%
Boba Bar,2025-08-01,WK 31,Alwarpet,Zomato,Lunch,COCO,TN,199.0,80.0,35.82,269.0,0,1,29.739776951672862,199.0,100-200,20%-30%
Boba Bar,2025-08-01,WK 31,Alwarpet,Zomato,Snacks,COCO,TN,368.0,100.0,66.24,448.0,0,1,22.321428571428573,368.0,300-400,20%-30%
Frozen Bottle,2025-08-01,WK 31,Alwarpet,In Store,Dinner,COCO,TN,736.0,0.0,132.48000000000002,736.0,0,3,0.0,245.33333333333334,200-300,0%
Frozen Bottle,2025-08-01,WK 31,Alwarpet,In Store,Late Night,COCO,TN,845.0,0.0,152.1,845.0,0,2,0.0,422.5,400-500,0%
Frozen Bottle,2025-08-01,WK 31,Alwarpet,In Store,Lunch,COCO,TN,556.0,0.0,100.08,556.0,0,2,0.0,278.0,200-300,0%
Frozen Bottle,2025-08-01,WK 31,Alwarpet,In Store,Snacks,COCO,TN,1125.0,199.0,202.5,1324.0,0,3,15.030211480362537,375.0,300-400,10%-20%
Frozen Bottle,2025-08-01,WK 31,Alwarpet,Swiggy,Dinner,COCO,TN,2003.84,1018.91,360.7,2902.75,0,7,35.10154164154681,286.2628571428571,200-300,30%-40%
Frozen Bottle,2025-08-01,WK 31,Alwarpet,Swiggy,Late Night,COCO,TN,230.72,127.28,41.52,348.0,0,1,36.57471264367816,230.72,200-300,30%-40%
Frozen Bottle,2025-08-01,WK 31,Alwarpet,Swiggy,Lunch,COCO,TN,1541.0,823.0,277.38,2254.0,0,4,36.5128660159716,385.25,300-400,30%-40%
Frozen Bottle,2025-08-01,WK 31,Alwarpet,Swiggy,Snacks,COCO,TN,1255.0,835.0,225.9,2000.0,0,4,41.75,313.75,300-400,40%-50%
Frozen Bottle,2025-08-01,WK 31,Alwarpet,Zomato,Dinner,COCO,TN,3040.24,1905.25,547.26,4745.49,0,8,40.148646399002004,380.03,300-400,40%-50%
Frozen Bottle,2025-08-01,WK 31,Alwarpet,Zomato,Late Night,COCO,TN,3315.5,2752.5,596.8,5908.0,0,7,46.58937034529452,473.64285714285717,400-500,40%-50%
Frozen Bottle,2025-08-01,WK 31,Alwarpet,Zomato,Lunch,COCO,TN,1016.5,288.5,182.98,1255.0,0,3,22.988047808764943,338.8333333333333,300-400,20%-30%
Frozen Bottle,2025-08-01,WK 31,Alwarpet,Zomato,Snacks,COCO,TN,791.0,576.0,142.38,1307.0,0,4,44.07039020657995,197.75,100-200,40%-50%
Madno,2025-08-01,WK 31,Alwarpet,Swiggy,Dinner,COCO,TN,958.2,324.8,167.08,1253.0,0,3,25.921787709497206,319.40000000000003,300-400,20%-30%
Frozen Bottle,2025-08-01,WK 31,Ambernath,In Store,Dinner,,,703.0,0.0,126.53999999999999,703.0,0,4,0.0,175.75,100-200,0%
Frozen Bottle,2025-08-01,WK 31,Ambernath,In Store,Snacks,,,199.0,0.0,35.82,199.0,0,1,0.0,199.0,100-200,0%
Frozen Bottle,2025-08-01,WK 31,Ambernath,Zomato,Dinner,,,280.0,338.0,50.4,598.0,0,1,56.52173913043478,280.0,200-300,50%-60%
Frozen Bottle,2025-08-01,WK 31,Ambernath,Zomato,Late Night,,,654.0,417.0,117.72,1031.0,0,2,40.446168768186226,327.0,300-400,40%-50%
Frozen Bottle,2025-08-01,WK 31,Ambernath,Zomato,Snacks,,,309.0,50.0,55.62,349.0,0,1,14.326647564469914,309.0,300-400,10%-20%
Frozen Bottle,2025-08-01,WK 31,Amrawati,In Store,Dinner,,,657.0,0.0,118.26,657.0,0,2,0.0,328.5,300-400,0%
Frozen Bottle,2025-08-01,WK 31,Amrawati,In Store,Lunch,,,129.0,0.0,23.22,129.0,0,1,0.0,129.0,100-200,0%
Frozen Bottle,2025-08-01,WK 31,Amrawati,In Store,Snacks,,,3138.4,763.2,545.1,3901.6,0,3,19.561205659216732,1046.1333333333334,>900,10%-20%
Frozen Bottle,2025-08-01,WK 31,Amrawati,Swiggy,Late Night,,,329.0,0.0,59.22,319.0,0,1,0.0,329.0,300-400,0%
Boba Bar,2025-08-01,WK 31,Ananth Nagar,Swiggy,Lunch,COCO,KA,298.0,0.0,51.84,288.0,0,1,0.0,298.0,200-300,0%
Frozen Bottle,2025-08-01,WK 31,Ananth Nagar,In Store,Dinner,COCO,KA,3730.0,0.0,671.4,3730.0,0,12,0.0,310.8333333333333,300-400,0%
Frozen Bottle,2025-08-01,WK 31,Ananth Nagar,Swiggy,Dinner,COCO,KA,708.23,381.77,118.48,1040.0,0,2,36.708653846153844,354.115,300-400,30%-40%
Frozen Bottle,2025-08-01,WK 31,Ananth Nagar,Swiggy,Late Night,COCO,KA,177.32,120.68,30.12,288.0,0,1,41.90277777777778,177.32,100-200,40%-50%
Frozen Bottle,2025-08-01,WK 31,Ananth Nagar,Swiggy,Lunch,COCO,KA,504.07,13.93,87.14,498.0,0,2,2.7971887550200805,252.035,200-300,1%-10%
Frozen Bottle,2025-08-01,WK 31,Ananth Nagar,Zomato,Dinner,COCO,KA,1101.0,792.0,198.22,1823.0,0,4,43.44487109160724,275.25,200-300,40%-50%
Frozen Bottle,2025-08-01,WK 31,Ananth Nagar,Zomato,Late Night,COCO,KA,1131.0,408.0,203.58,1479.0,0,3,27.586206896551722,377.0,300-400,20%-30%
Frozen Bottle,2025-08-01,WK 31,Ananth Nagar,Zomato,Lunch,COCO,KA,413.5,383.5,74.46000000000001,767.0,0,2,50.0,206.75,200-300,40%-50%
Frozen Bottle,2025-08-01,WK 31,Ananth Nagar,Zomato,Snacks,COCO,KA,149.5,139.5,26.92,279.0,0,1,50.0,149.5,100-200,40%-50%
Madno,2025-08-01,WK 31,Ananth Nagar,Zomato,Dinner,COCO,KA,169.0,0.0,30.42,159.0,0,1,0.0,169.0,100-200,0%
Boba Bar,2025-08-01,WK 31,Annanagar,In Store,Dinner,COCO,TN,498.0,0.0,89.64,498.0,0,1,0.0,498.0,400-500,0%
Boba Bar,2025-08-01,WK 31,Annanagar,In Store,Lunch,COCO,TN,249.0,0.0,44.82,249.0,0,1,0.0,249.0,200-300,0%
Boba Bar,2025-08-01,WK 31,Annanagar,In Store,Snacks,COCO,TN,976.0,0.0,175.68,976.0,0,2,0.0,488.0,400-500,0%
Boba Bar,2025-08-01,WK 31,Annanagar,Swiggy,Lunch,COCO,TN,389.0,70.0,68.22,449.0,0,1,15.590200445434299,389.0,300-400,10%-20%
Boba Bar,2025-08-01,WK 31,Annanagar,Swiggy,Snacks,COCO,TN,618.0,0.0,109.44,608.0,0,1,0.0,618.0,600-900,0%
Boba Bar,2025-08-01,WK 31,Annanagar,Zomato,Dinner,COCO,TN,438.0,200.0,78.84,618.0,0,1,32.362459546925564,438.0,400-500,30%-40%
Boba Bar,2025-08-01,WK 31,Annanagar,Zomato,Late Night,COCO,TN,453.0,214.0,81.53999999999999,647.0,0,2,33.07573415765069,226.5,200-300,30%-40%
Boba Bar,2025-08-01,WK 31,Annanagar,Zomato,Lunch,COCO,TN,314.0,293.0,56.52,587.0,0,2,49.91482112436116,157.0,100-200,40%-50%
Boba Bar,2025-08-01,WK 31,Annanagar,Zomato,Snacks,COCO,TN,179.0,80.0,32.22,249.0,0,1,32.1285140562249,179.0,100-200,30%-40%
Frozen Bottle,2025-08-01,WK 31,Annanagar,In Store,Closing,COCO,TN,38.0,0.0,1.9,38.0,0,1,0.0,38.0,0-100,0%
Frozen Bottle,2025-08-01,WK 31,Annanagar,In Store,Dinner,COCO,TN,5179.28,0.0,929.8199999999999,5179.28,0,24,0.0,215.8033333333333,200-300,0%
Frozen Bottle,2025-08-01,WK 31,Annanagar,In Store,Late Night,COCO,TN,1223.0,0.0,220.14,1223.0,0,5,0.0,244.6,200-300,0%
Frozen Bottle,2025-08-01,WK 31,Annanagar,In Store,Lunch,COCO,TN,1041.0,0.0,187.38,1041.0,0,7,0.0,148.71428571428572,100-200,0%
Frozen Bottle,2025-08-01,WK 31,Annanagar,In Store,Snacks,COCO,TN,4691.12,1541.0,844.4,6232.12,0,14,24.72673825279359,335.08,300-400,20%-30%
Frozen Bottle,2025-08-01,WK 31,Annanagar,Swiggy,Dinner,COCO,TN,5625.92,1222.78,1012.66,6558.7,0,12,18.643633646911738,468.82666666666665,400-500,10%-20%
