Brand Name,Date,Week,Branch,Source,Session,Store Type,Region,Net Sales,Discount,Taxes,Gross Sales,Quantity,Orders,Dis %,AOV,AOV Bucket,Discount Bucket
Boba Bar,2025-09-01,WK 36,AECS Layout,In Store,Dinner,COCO,KA,229.0,0.0,41.22,229.0,0,1,0.0,229.0,200-300,0%
Boba Bar,2025-09-01,WK 36,AECS Layout,In Store,Snacks,COCO,KA,368.0,0.0,66.24,368.0,0,1,0.0,368.0,300-400,0%
Boba Bar,2025-09-01,WK 36,AECS Layout,Swiggy,Dinner,COCO,KA,129.26,118.74,21.46,238.0,0,1,49.890756302521005,129.26,100-200,40%-50%
Boba Bar,2025-09-01,WK 36,AECS Layout,Swiggy,Snacks,COCO,KA,458.26,118.74,80.68,567.0,0,1,20.941798941798943,458.26,400-500,20%-30%
Frozen Bottle,2025-09-01,WK 36,AECS Layout,In Store,Dinner,COCO,KA,1365.8,0.0,245.82,1365.8,0,10,0.0,136.57999999999998,100-200,0%
Frozen Bottle,2025-09-01,WK 36,AECS Layout,In Store,Lunch,COCO,KA,437.0,0.0,78.66,437.0,0,3,0.0,145.66666666666666,100-200,0%
Frozen Bottle,2025-09-01,WK 36,AECS Layout,In Store,Snacks,COCO,KA,238.0,0.0,42.84,238.0,0,1,0.0,238.0,200-300,0%
Frozen Bottle,2025-09-01,WK 36,AECS Layout,Swiggy,Dinner,COCO,KA,2271.0,757.0,387.2,2908.0,0,7,26.03163686382393,324.42857142857144,300-400,20%-30%
Frozen Bottle,2025-09-01,WK 36,AECS Layout,Swiggy,Late Night,COCO,KA,233.0,200.0,38.34,413.0,0,2,48.426150121065376,116.5,100-200,40%-50%
Frozen Bottle,2025-09-01,WK 36,AECS Layout,Swiggy,Lunch,COCO,KA,974.0,310.0,166.32,1234.0,0,3,25.121555915721235,324.6666666666667,300-400,20%-30%
Frozen Bottle,2025-09-01,WK 36,AECS Layout,Swiggy,Snacks,COCO,KA,246.5,52.5,42.58,289.0,0,1,18.166089965397923,246.5,200-300,10%-20%
Frozen Bottle,2025-09-01,WK 36,AECS Layout,Zomato,Dinner,COCO,KA,1906.5,780.5,343.18,2567.0,0,9,30.405142189326064,211.83333333333334,200-300,30%-40%
Frozen Bottle,2025-09-01,WK 36,AECS Layout,Zomato,Lunch,COCO,KA,319.0,299.0,57.42,598.0,0,1,50.0,319.0,300-400,40%-50%
Frozen Bottle,2025-09-01,WK 36,AECS Layout,Zomato,Snacks,COCO,KA,407.6,219.4,73.38,597.0,0,3,36.75041876046901,135.86666666666667,100-200,30%-40%
Madno,2025-09-01,WK 36,AECS Layout,Swiggy,Closing,COCO,KA,180.25,118.75,30.64,289.0,0,1,41.089965397923876,180.25,100-200,40%-50%
Madno,2025-09-01,WK 36,AECS Layout,Swiggy,Dinner,COCO,KA,984.51,712.49,166.38,1637.0,0,6,43.52412950519243,164.085,100-200,40%-50%
Madno,2025-09-01,WK 36,AECS Layout,Swiggy,Late Night,COCO,KA,89.25,118.75,14.26,198.0,0,1,59.97474747474747,89.25,0-100,50%-60%
Madno,2025-09-01,WK 36,AECS Layout,Zomato,Lunch,COCO,KA,299.0,259.0,53.82,538.0,0,1,48.141263940520446,299.0,200-300,40%-50%
Frozen Bottle,2025-09-01,WK 36,Adoor,In Store,Dinner,FOFO,Kerela,2265.0,0.0,407.70000000000005,2265.0,0,8,0.0,283.125,200-300,0%
Frozen Bottle,2025-09-01,WK 36,Adoor,In Store,Lunch,FOFO,Kerela,755.0,0.0,135.9,755.0,0,3,0.0,251.66666666666666,200-300,0%
Frozen Bottle,2025-09-01,WK 36,Adoor,In Store,Snacks,FOFO,Kerela,1701.0,0.0,306.18,1701.0,0,5,0.0,340.2,300-400,0%
Frozen Bottle,2025-09-01,WK 36,Adoor,Swiggy,Dinner,FOFO,Kerela,766.0699999999999,160.93,137.07999999999998,897.0,0,2,17.940914158305464,383.03499999999997,300-400,10%-20%
Frozen Bottle,2025-09-01,WK 36,Adoor,Swiggy,Lunch,FOFO,Kerela,2460.45,458.89,439.06,2779.34,0,6,16.510754351752574,410.075,400-500,10%-20%
Frozen Bottle,2025-09-01,WK 36,Adoor,Swiggy,Snacks,FOFO,Kerela,2712.6400000000003,334.36,484.72,2917.0,0,4,11.462461432979088,678.1600000000001,600-900,10%-20%
Frozen Bottle,2025-09-01,WK 36,Agra,In Store,Dinner,FOFO,ROI,536.5,0.0,95.34,536.5,0,2,0.0,268.25,200-300,0%
Frozen Bottle,2025-09-01,WK 36,Agra,Swiggy,Dinner,FOFO,ROI,457.0,140.0,81.44,567.0,0,1,24.691358024691358,457.0,400-500,20%-30%
Frozen Bottle,2025-09-01,WK 36,Agra,Zomato,Dinner,FOFO,ROI,394.4,93.6,71.0,468.0,0,2,20.0,197.2,100-200,10%-20%
Frozen Bottle,2025-09-01,WK 36,Agra,Zomato,Lunch,FOFO,ROI,181.2,42.8,32.62,214.0,0,1,20.0,181.2,100-200,10%-20%
Frozen Bottle,2025-09-01,WK 36,Ahmedabad 2,In Store,Snacks,,,378.0,109.0,68.04,487.0,0,1,22.381930184804926,378.0,300-400,20%-30%
Frozen Bottle,2025-09-01,WK 36,Ahmedabad 2,Zomato,Snacks,,,717.0,150.0,129.06,837.0,0,2,17.921146953405017,358.5,300-400,10%-20%
Boba Bar,2025-09-01,WK 36,Akshay Nagar,In Store,Dinner,FOFO,KA,259.0,0.0,46.62,259.0,0,1,0.0,259.0,200-300,0%
Boba Bar,2025-09-01,WK 36,Akshay Nagar,In Store,Snacks,FOFO,KA,637.0,0.0,114.66,637.0,0,1,0.0,637.0,600-900,0%
Frozen Bottle,2025-09-01,WK 36,Akshay Nagar,Swiggy,Dinner,FOFO,KA,518.0,0.0,92.7,498.0,0,1,0.0,518.0,500-600,0%
Frozen Bottle,2025-09-01,WK 36,Akshay Nagar,Swiggy,Late Night,FOFO,KA,189.0,70.0,33.74,249.0,0,1,28.11244979919679,189.0,100-200,20%-30%
Frozen Bottle,2025-09-01,WK 36,Akshay Nagar,Swiggy,Lunch,FOFO,KA,633.0,224.0,113.12,827.0,0,2,27.08585247883918,316.5,300-400,20%-30%
Frozen Bottle,2025-09-01,WK 36,Akshay Nagar,Swiggy,Snacks,FOFO,KA,728.84,288.01,129.84,966.85,0,2,29.788488390132905,364.42,300-400,20%-30%
