Brand Name,Date,Week,Branch,Source,Session,Store Type,Region,Net Sales,Discount,Taxes,Gross Sales,Quantity,Orders,Dis %,AOV,AOV Bucket,Discount Bucket
Boba Bar,2025-07-01,WK 27,AECS Layout,In Store,Snacks,COCO,KA,249.0,0.0,44.82,249.0,0,1,0.0,249.0,200-300,0%
Boba Bar,2025-07-01,WK 27,AECS Layout,Swiggy,Snacks,COCO,KA,185.4,87.5,31.58,262.9,0,1,33.28261696462533,185.4,100-200,30%-40%
Frozen Bottle,2025-07-01,WK 27,AECS Layout,In Store,Dinner,COCO,KA,2396.35,0.0,431.36,2396.35,0,12,0.0,199.69583333333333,100-200,0%
Frozen Bottle,2025-07-01,WK 27,AECS Layout,In Store,Late Night,COCO,KA,478.0,0.0,86.03999999999999,478.0,0,2,0.0,239.0,200-300,0%
Frozen Bottle,2025-07-01,WK 27,AECS Layout,In Store,Lunch,COCO,KA,207.0,0.0,37.26,207.0,0,2,0.0,103.5,100-200,0%
Frozen Bottle,2025-07-01,WK 27,AECS Layout,In Store,Snacks,COCO,KA,1366.17,0.0,245.92000000000002,1366.17,0,7,0.0,195.16714285714286,100-200,0%
Frozen Bottle,2025-07-01,WK 27,AECS Layout,Swiggy,Closing,COCO,KA,182.0,675.0,27.36,827.0,0,3,81.62031438935912,60.666666666666664,0-100,80%-90%
Frozen Bottle,2025-07-01,WK 27,AECS Layout,Swiggy,Dinner,COCO,KA,3846.9,5142.95,629.44,8639.85,0,28,59.52591769533036,137.3892857142857,100-200,50%-60%
Frozen Bottle,2025-07-01,WK 27,AECS Layout,Swiggy,Late Night,COCO,KA,20.0,418.0,0.0,418.0,0,2,100.0,10.0,0-100,90%-100%
Frozen Bottle,2025-07-01,WK 27,AECS Layout,Swiggy,Lunch,COCO,KA,1356.01,3688.99,208.08,4845.0,0,19,76.14014447884416,71.36894736842105,0-100,70%-80%
Frozen Bottle,2025-07-01,WK 27,AECS Layout,Swiggy,Snacks,COCO,KA,417.0,2140.0,53.46,2437.0,0,11,87.81288469429627,37.90909090909091,0-100,80%-90%
Frozen Bottle,2025-07-01,WK 27,AECS Layout,Zomato,Closing,COCO,KA,229.0,80.0,41.22,299.0,0,1,26.755852842809364,229.0,200-300,20%-30%
Frozen Bottle,2025-07-01,WK 27,AECS Layout,Zomato,Dinner,COCO,KA,1613.0,647.0,290.38,2160.0,0,8,29.953703703703706,201.625,200-300,20%-30%
Frozen Bottle,2025-07-01,WK 27,AECS Layout,Zomato,Snacks,COCO,KA,342.3,145.7,61.62,468.0,0,2,31.132478632478627,171.15,100-200,30%-40%
Madno,2025-07-01,WK 27,AECS Layout,Swiggy,Dinner,COCO,KA,959.01,174.99,169.04000000000002,1114.0,0,2,15.708258527827649,479.505,400-500,10%-20%
