Brand Name,Date,Week,Branch,Source,Session,Store Type,Region,Net Sales,Discount,Taxes,Gross Sales,Quantity,Orders,Dis %,AOV,AOV Bucket,Discount Bucket
Frozen Bottle,2025-02-01,WK 5,Adoor,In Store,,FOFO,Kerela,6289.0,0.0,1132.02,6289.0,0,17,0.0,369.94117647058823,300-400,0%
Frozen Bottle,2025-02-01,WK 5,Adoor,Swiggy,,FOFO,Kerela,4612.33,1250.67,823.38,5613.0,0,13,22.281667557455904,354.7946153846154,300-400,20%-30%
Frozen Bottle,2025-02-01,WK 5,Adoor,Zomato,,FOFO,Kerela,249.0,0.0,44.82,239.0,0,1,0.0,249.0,200-300,0%
Frozen Bottle,2025-02-01,WK 5,Agra,In Store,,FOFO,ROI,3158.0,0.0,568.44,3158.0,0,11,0.0,287.09090909090907,200-300,0%
Frozen Bottle,2025-02-01,WK 5,Agra,Swiggy,,FOFO,ROI,428.0,0.0,76.22,398.0,0,1,0.0,428.0,400-500,0%
Frozen Bottle,2025-02-01,WK 5,Agra,Zomato,,FOFO,ROI,1882.26,597.74,338.82,2380.0,0,7,25.115126050420166,268.89428571428573,200-300,20%-30%
Boba Bar,2025-02-01,WK 5,Akshay Nagar,Swiggy,,FOFO,KA,796.0,0.0,142.44,766.0,0,3,0.0,265.3333333333333,200-300,0%
Boba Bar,2025-02-01,WK 5,Akshay Nagar,Zomato,,FOFO,KA,665.5,299.5,119.8,915.0,0,3,32.732240437158474,221.83333333333334,200-300,30%-40%
Frozen Bottle,2025-02-01,WK 5,Akshay Nagar,In Store,,FOFO,KA,2323.0,0.0,418.14,2323.0,0,7,0.0,331.85714285714283,300-400,0%
Frozen Bottle,2025-02-01,WK 5,Akshay Nagar,Others,,FOFO,KA,1152.76,780.24,207.44,1863.0,0,6,41.88083735909823,192.12666666666667,100-200,40%-50%
Frozen Bottle,2025-02-01,WK 5,Akshay Nagar,Swiggy,,FOFO,KA,5439.33,1297.67,972.24,6487.0,0,17,20.004162170494837,319.9605882352941,300-400,20%-30%
Frozen Bottle,2025-02-01,WK 5,Akshay Nagar,Zomato,,FOFO,KA,4900.2,1397.8,882.12,6018.0,0,16,23.22698570953805,306.2625,300-400,20%-30%
Madno,2025-02-01,WK 5,Akshay Nagar,Zomato,,FOFO,KA,567.7,378.3,102.22,906.0,0,3,41.754966887417226,189.23333333333335,100-200,40%-50%
Frozen Bottle,2025-02-01,WK 5,Aluva,In Store,,FOFO,Kerela,6742.0,0.0,1213.56,6742.0,0,21,0.0,321.04761904761904,300-400,0%
Frozen Bottle,2025-02-01,WK 5,Aluva,Swiggy,,FOFO,Kerela,2820.96,486.03999999999996,484.38,3177.0,0,8,15.298709474346866,352.62,300-400,10%-20%
Frozen Bottle,2025-02-01,WK 5,Aluva,Zomato,,FOFO,Kerela,2751.0,175.0,495.18,2796.0,0,6,6.258941344778254,458.5,400-500,1%-10%
Boba Bar,2025-02-01,WK 5,Alwarpet,Swiggy,,COCO,TN,1156.02,139.98,204.48000000000002,1276.0,0,2,10.970219435736677,578.01,500-600,10%-20%
Frozen Bottle,2025-02-01,WK 5,Alwarpet,In Store,,COCO,TN,3911.2799999999997,0.0,704.04,3911.2799999999997,0,14,0.0,279.3771428571428,200-300,0%
Frozen Bottle,2025-02-01,WK 5,Alwarpet,Swiggy,,COCO,TN,8972.7,2891.3,1615.12,11404.0,0,24,25.35338477727113,373.8625,300-400,20%-30%
Frozen Bottle,2025-02-01,WK 5,Alwarpet,Zomato,,COCO,TN,4165.7,1174.3,749.84,5140.0,0,17,22.846303501945524,245.04117647058823,200-300,20%-30%
Madno,2025-02-01,WK 5,Alwarpet,Swiggy,,COCO,TN,608.0,0.0,107.64,598.0,0,1,0.0,608.0,600-900,0%
Madno,2025-02-01,WK 5,Alwarpet,Zomato,,COCO,TN,343.5,313.5,61.86,627.0,0,1,50.0,343.5,300-400,40%-50%
Frozen Bottle,2025-02-01,WK 5,Ambernath,In Store,,,,4187.0,0.0,753.6600000000001,4187.0,0,11,0.0,380.6363636363636,300-400,0%
Frozen Bottle,2025-02-01,WK 5,Ambernath,Swiggy,,,,668.84,167.16,113.2,796.0,0,3,21.0,222.9466666666667,200-300,20%-30%
Frozen Bottle,2025-02-01,WK 5,Ambernath,Zomato,,,,1494.0,175.0,268.92,1609.0,0,4,10.876320696084525,373.5,300-400,10%-20%
Boba Bar,2025-02-01,WK 5,Amrawati,Zomato,,,,319.0,299.0,57.42,598.0,0,1,50.0,319.0,300-400,40%-50%
Frozen Bottle,2025-02-01,WK 5,Amrawati,In Store,,,,4124.05,0.0,691.62,4124.05,0,17,0.0,242.59117647058824,200-300,0%
Frozen Bottle,2025-02-01,WK 5,Amrawati,Swiggy,,,,1575.42,1133.58,283.58,2599.0,0,7,43.61600615621393,225.06,200-300,40%-50%
Frozen Bottle,2025-02-01,WK 5,Amrawati,Zomato,,,,4708.0,2789.0,847.4399999999999,7217.0,0,16,38.64486628793127,294.25,200-300,30%-40%
Boba Bar,2025-02-01,WK 5,Annanagar,In Store,,COCO,TN,747.0,0.0,134.46,747.0,0,3,0.0,249.0,200-300,0%
Boba Bar,2025-02-01,WK 5,Annanagar,Swiggy,,COCO,TN,3105.02,139.98,549.9,3195.0,0,5,4.3812206572769945,621.004,600-900,1%-10%
Frozen Bottle,2025-02-01,WK 5,Annanagar,In Store,,COCO,TN,15793.58,0.0,2840.38,15793.58,0,82,0.0,192.60463414634145,100-200,0%
Frozen Bottle,2025-02-01,WK 5,Annanagar,Others,,COCO,TN,89.5,79.5,16.1,159.0,0,1,50.0,89.5,0-100,40%-50%
Frozen Bottle,2025-02-01,WK 5,Annanagar,Swiggy,,COCO,TN,7466.23,1977.77,1343.96,9094.0,0,20,21.748075654277546,373.31149999999997,300-400,20%-30%
Frozen Bottle,2025-02-01,WK 5,Annanagar,Zomato,,COCO,TN,3244.8,430.19,584.06,3524.99,0,10,12.204006252500008,324.48,300-400,10%-20%
Madno,2025-02-01,WK 5,Annanagar,Swiggy,,COCO,TN,1255.6,288.4,224.2,1534.0,0,1,18.800521512385917,1255.6,>900,10%-20%
Madno,2025-02-01,WK 5,Annanagar,Zomato,,COCO,TN,1263.0,511.01,227.34,1714.01,0,2,29.813711705299266,631.5,600-900,20%-30%
Frozen Bottle,2025-02-01,WK 5,Aundh,In Store,,FOFO,MH,2296.0,0.0,413.28000000000003,2296.0,0,13,0.0,176.6153846153846,100-200,0%
Frozen Bottle,2025-02-01,WK 5,Aundh,Zomato,,FOFO,MH,1465.0,0.0,263.7,1415.0,0,4,0.0,366.25,300-400,0%
Frozen Bottle,2025-02-01,WK 5,Aurangabad,In Store,,,,1572.0,0.0,282.96,1572.0,0,3,0.0,524.0,500-600,0%
Frozen Bottle,2025-02-01,WK 5,Aurangabad,Zomato,,,,1841.0,0.0,331.38,1761.0,0,3,0.0,613.6666666666666,600-900,0%
Frozen Bottle,2025-02-01,WK 5,Aurangabad- 1,In Store,,FOFO,MH,8988.37,0.0,1617.9,8988.37,0,30,0.0,299.61233333333337,200-300,0%
Frozen Bottle,2025-02-01,WK 5,Aurangabad- 1,Swiggy,,FOFO,MH,1349.02,139.98,233.82,1439.0,0,3,9.727588603196663,449.67333333333335,400-500,1%-10%
Frozen Bottle,2025-02-01,WK 5,Aurangabad- 1,Zomato,,FOFO,MH,1190.0,0.0,214.2,1140.0,0,4,0.0,297.5,200-300,0%
Frozen Bottle,2025-02-01,WK 5,Avadi,In Store,,FOFO,TN,6193.0,0.0,1114.74,6193.0,0,26,0.0,238.19230769230768,200-300,0%
Frozen Bottle,2025-02-01,WK 5,Avadi,Swiggy,,FOFO,TN,901.0,245.0,154.98000000000002,1106.0,0,3,22.151898734177212,300.3333333333333,300-400,20%-30%
Frozen Bottle,2025-02-01,WK 5,Avadi,Zomato,,FOFO,TN,1752.0,787.0,315.38,2419.0,0,6,32.53410500206697,292.0,200-300,30%-40%
Madno,2025-02-01,WK 5,Avadi,Zomato,,FOFO,TN,847.0,209.0,152.48,1016.0,0,1,20.57086614173228,847.0,600-900,20%-30%
Frozen Bottle,2025-02-01,WK 5,BM Habitat Mall-Mysore,In Store,,,,5549.1,18.9,998.84,5568.0,0,29,0.33943965517241376,191.348275862069,100-200,1%-10%
Boba Bar,2025-02-01,WK 5,BTM Layout,In Store,,COCO,KA,229.0,0.0,41.22,229.0,0,1,0.0,229.0,200-300,0%
Boba Bar,2025-02-01,WK 5,BTM Layout,Others,,COCO,KA,158.0,120.0,28.44,268.0,0,1,44.776119402985074,158.0,100-200,40%-50%
Frozen Bottle,2025-02-01,WK 5,BTM Layout,In Store,,COCO,KA,8573.89,0.0,1540.7,8573.89,0,29,0.0,295.6513793103448,200-300,0%
Frozen Bottle,2025-02-01,WK 5,BTM Layout,Others,,COCO,KA,747.53,0.0,125.46000000000001,677.0,0,3,0.0,249.17666666666665,200-300,0%
Frozen Bottle,2025-02-01,WK 5,BTM Layout,Swiggy,,COCO,KA,8188.63,3713.37,1373.2,11342.0,0,29,32.73999294657027,282.36655172413793,200-300,30%-40%
Frozen Bottle,2025-02-01,WK 5,BTM Layout,Zomato,,COCO,KA,7733.8,2196.19,1392.16,9499.99,0,27,23.117813808225062,286.43703703703704,200-300,20%-30%
Madno,2025-02-01,WK 5,BTM Layout,Swiggy,,COCO,KA,979.84,377.16,174.58,1347.0,0,1,28.000000000000004,979.84,>900,20%-30%
Madno,2025-02-01,WK 5,BTM Layout,Zomato,,COCO,KA,2225.0,284.0,400.52,2399.0,0,7,11.838265944143393,317.85714285714283,300-400,10%-20%
Boba Bar,2025-02-01,WK 5,Badlapur,Swiggy,,COCO,MH,286.5,87.5,49.78,364.0,0,1,24.03846153846154,286.5,200-300,20%-30%
Boba Bar,2025-02-01,WK 5,Badlapur,Zomato,,COCO,MH,329.0,0.0,59.22,319.0,0,1,0.0,329.0,300-400,0%
Frozen Bottle,2025-02-01,WK 5,Badlapur,In Store,,COCO,MH,3684.0,0.0,663.12,3684.0,0,10,0.0,368.4,300-400,0%
Frozen Bottle,2025-02-01,WK 5,Badlapur,Swiggy,,COCO,MH,1545.87,684.13,260.26,2130.0,0,7,32.118779342723,220.8385714285714,200-300,30%-40%
Frozen Bottle,2025-02-01,WK 5,Badlapur,Zomato,,COCO,MH,2506.3,598.7,451.16,2975.0,0,7,20.124369747899163,358.04285714285714,300-400,20%-30%
Madno,2025-02-01,WK 5,Badlapur,Zomato,,COCO,MH,229.0,209.0,41.24,418.0,0,1,50.0,229.0,200-300,40%-50%
Boba Bar,2025-02-01,WK 5,Banashankari,Zomato,,COCO,KA,1155.0,225.0,207.9,1330.0,0,3,16.917293233082706,385.0,300-400,10%-20%
Frozen Bottle,2025-02-01,WK 5,Banashankari,In Store,,COCO,KA,6819.0,0.0,1227.42,6819.0,0,20,0.0,340.95,300-400,0%
Frozen Bottle,2025-02-01,WK 5,Banashankari,Others,,COCO,KA,210.97,171.03,37.96,362.0,0,2,47.24585635359116,105.485,100-200,40%-50%
Frozen Bottle,2025-02-01,WK 5,Banashankari,Swiggy,,COCO,KA,7811.34,2687.66,1392.6599999999999,10009.0,0,28,26.85243281047057,278.9764285714286,200-300,20%-30%
Frozen Bottle,2025-02-01,WK 5,Banashankari,Zomato,,COCO,KA,6727.17,2452.83,1210.98,8820.0,0,26,27.80986394557823,258.7373076923077,200-300,20%-30%
Madno,2025-02-01,WK 5,Banashankari,Swiggy,,COCO,KA,1632.3200000000002,744.6800000000001,286.62,2337.0,0,4,31.86478391099701,408.08000000000004,400-500,30%-40%
Madno,2025-02-01,WK 5,Banashankari,Zomato,,COCO,KA,309.0,0.0,55.62,299.0,0,1,0.0,309.0,300-400,0%
Boba Bar,2025-02-01,WK 5,Baner Road - Pune,Swiggy,,COCO,MH,1667.0,440.0,292.86,2067.0,0,4,21.286889211417513,416.75,400-500,20%-30%
Boba Bar,2025-02-01,WK 5,Baner Road - Pune,Zomato,,COCO,MH,2070.6,425.4,372.72,2416.0,0,8,17.607615894039736,258.825,200-300,10%-20%
Frozen Bottle,2025-02-01,WK 5,Baner Road - Pune,In Store,,COCO,MH,5823.0,0.0,1048.14,5823.0,0,21,0.0,277.2857142857143,200-300,0%
Frozen Bottle,2025-02-01,WK 5,Baner Road - Pune,Swiggy,,COCO,MH,10261.99,3531.01,1847.16,13213.0,0,40,26.72375690607735,256.54975,200-300,20%-30%
Frozen Bottle,2025-02-01,WK 5,Baner Road - Pune,Zomato,,COCO,MH,7806.0,1233.0,1405.12,8699.0,0,19,14.174042993447522,410.8421052631579,400-500,10%-20%
Madno,2025-02-01,WK 5,Baner Road - Pune,Swiggy,,COCO,MH,566.0,550.0,98.28,1096.0,0,2,50.18248175182482,283.0,200-300,50%-60%
Madno,2025-02-01,WK 5,Baner Road - Pune,Zomato,,COCO,MH,917.0,209.0,165.06,1096.0,0,3,19.06934306569343,305.6666666666667,300-400,10%-20%
Frozen Bottle,2025-02-01,WK 5,Bareilly,In Store,,,,2336.27,73.6,419.3,2409.87,0,8,3.0541066530559737,292.03375,200-300,1%-10%
Frozen Bottle,2025-02-01,WK 5,Bareilly,Zomato,,,,682.8,203.2,122.92,846.0,0,2,24.018912529550825,341.4,300-400,20%-30%
Boba Bar,2025-02-01,WK 5,Basaveshwarnagar,In Store,,COCO,KA,682.1,24.9,122.78,707.0,0,3,3.5219236209335216,227.36666666666667,200-300,1%-10%
Boba Bar,2025-02-01,WK 5,Basaveshwarnagar,Swiggy,,COCO,KA,1407.5,197.5,246.16,1565.0,0,4,12.619808306709265,351.875,300-400,10%-20%
Boba Bar,2025-02-01,WK 5,Basaveshwarnagar,Zomato,,COCO,KA,754.3,366.7,135.78,1081.0,0,3,33.922294172062905,251.4333333333333,200-300,30%-40%
Frozen Bottle,2025-02-01,WK 5,Basaveshwarnagar,In Store,,COCO,KA,12454.47,473.9,2241.82,12928.37,0,50,3.665581972050614,249.08939999999998,200-300,1%-10%
Frozen Bottle,2025-02-01,WK 5,Basaveshwarnagar,Others,,COCO,KA,339.0,100.0,61.02,429.0,0,1,23.310023310023308,339.0,300-400,20%-30%
Frozen Bottle,2025-02-01,WK 5,Basaveshwarnagar,Swiggy,,COCO,KA,6844.53,1724.47,1172.64,8239.0,0,20,20.9305740987984,342.2265,300-400,20%-30%
Frozen Bottle,2025-02-01,WK 5,Basaveshwarnagar,Zomato,,COCO,KA,6658.4,1338.6,1198.56,7687.0,0,18,17.413815532717575,369.9111111111111,300-400,10%-20%
Madno,2025-02-01,WK 5,Basaveshwarnagar,Swiggy,,COCO,KA,1056.5,587.5,184.77999999999997,1614.0,0,3,36.400247831474594,352.1666666666667,300-400,30%-40%
Madno,2025-02-01,WK 5,Basaveshwarnagar,Zomato,,COCO,KA,1895.6,636.4,341.22,2452.0,0,5,25.95432300163132,379.12,300-400,20%-30%
Frozen Bottle,2025-02-01,WK 5,Bavdhan,In Store,,FOFO,MH,3244.3,65.69999999999999,583.98,3310.0,0,10,1.9848942598187307,324.43,300-400,1%-10%
Frozen Bottle,2025-02-01,WK 5,Bavdhan,Swiggy,,FOFO,MH,4047.0299999999997,1150.97,690.68,4988.0,0,13,23.07477947072975,311.31,300-400,20%-30%
Frozen Bottle,2025-02-01,WK 5,Bavdhan,Zomato,,FOFO,MH,4589.0,477.0,826.0600000000001,4876.0,0,12,9.782608695652174,382.4166666666667,300-400,1%-10%
Boba Bar,2025-02-01,WK 5,Bel Road,In Store,,COCO,KA,1653.0,0.0,297.54,1653.0,0,6,0.0,275.5,200-300,0%
Boba Bar,2025-02-01,WK 5,Bel Road,Others,,COCO,KA,171.1,17.9,30.8,179.0,0,1,10.0,171.1,100-200,1%-10%
Boba Bar,2025-02-01,WK 5,Bel Road,Zomato,,COCO,KA,1059.0,175.0,190.62,1174.0,0,2,14.906303236797275,529.5,500-600,10%-20%
Frozen Bottle,2025-02-01,WK 5,Bel Road,In Store,,COCO,KA,12383.37,0.0,2221.6,12383.37,0,74,0.0,167.34283783783786,100-200,0%
Frozen Bottle,2025-02-01,WK 5,Bel Road,Others,,COCO,KA,700.74,0.0,110.88,596.0,0,3,0.0,233.58,200-300,0%
Frozen Bottle,2025-02-01,WK 5,Bel Road,Swiggy,,COCO,KA,5595.87,2438.13,997.4,7674.0,0,18,31.77130570758405,310.88166666666666,300-400,30%-40%
Frozen Bottle,2025-02-01,WK 5,Bel Road,Zomato,,COCO,KA,2735.1,716.9,492.32,3322.0,0,8,21.58037326911499,341.8875,300-400,20%-30%
Madno,2025-02-01,WK 5,Bel Road,Zomato,,COCO,KA,1201.0,250.0,216.17999999999998,1411.0,0,3,17.71793054571226,400.3333333333333,400-500,10%-20%
Frozen Bottle,2025-02-01,WK 5,Berhampur,In Store,,FOFO,ROI,3578.7599999999998,324.8,644.1800000000001,3903.56,0,11,8.320609904804845,325.34181818181816,300-400,1%-10%
Frozen Bottle,2025-02-01,WK 5,Berhampur,Swiggy,,FOFO,ROI,1920.01,139.99,327.6,1960.0,0,4,7.1423469387755105,480.0025,400-500,1%-10%
Frozen Bottle,2025-02-01,WK 5,Berhampur,Zomato,,FOFO,ROI,3688.0,537.0,663.84,4015.0,0,8,13.374844333748442,461.0,400-500,10%-20%
Frozen Bottle,2025-02-01,WK 5,Bharuch,In Store,,,,10191.64,0.0,1834.52,10191.64,0,34,0.0,299.7541176470588,200-300,0%
Frozen Bottle,2025-02-01,WK 5,Bharuch,Zomato,,,,259.0,0.0,46.62,249.0,0,1,0.0,259.0,200-300,0%
Frozen Bottle,2025-02-01,WK 5,Bhavanipuram,In Store,,FOFO,AP & TL,3935.12,0.0,708.36,3935.12,0,12,0.0,327.9266666666667,300-400,0%
Frozen Bottle,2025-02-01,WK 5,Bhavanipuram,Swiggy,,FOFO,AP & TL,508.0,0.0,87.84,488.0,0,1,0.0,508.0,500-600,0%
Frozen Bottle,2025-02-01,WK 5,Bhavanipuram,Zomato,,FOFO,AP & TL,1763.0,0.0,317.34,1693.0,0,6,0.0,293.8333333333333,200-300,0%
Frozen Bottle,2025-02-01,WK 5,Bhopal,Zomato,,FOFO,ROI,1466.7,235.3,264.02,1632.0,0,5,14.417892156862747,293.34000000000003,200-300,10%-20%
Frozen Bottle,2025-02-01,WK 5,Bhubaneswar,In Store,,FOFO,ROI,4454.8099999999995,0.0,801.88,4454.8099999999995,0,17,0.0,262.0476470588235,200-300,0%
Frozen Bottle,2025-02-01,WK 5,Bhubaneswar,Swiggy,,FOFO,ROI,2811.42,454.58,482.66,3136.0,0,6,14.495535714285715,468.57,400-500,10%-20%
Frozen Bottle,2025-02-01,WK 5,Bhubaneswar,Zomato,,FOFO,ROI,3365.2,481.79999999999995,605.78,3687.0,0,11,13.06753458096013,305.92727272727274,300-400,10%-20%
Madno,2025-02-01,WK 5,Bhubaneswar,Swiggy,,FOFO,ROI,309.0,0.0,53.82,299.0,0,1,0.0,309.0,300-400,0%
Boba Bar,2025-02-01,WK 5,Bhubaneswar 3,In Store,,,,488.0,0.0,87.84,488.0,0,1,0.0,488.0,400-500,0%
Boba Bar,2025-02-01,WK 5,Bhubaneswar 3,Swiggy,,,,1292.2,382.8,227.2,1645.0,0,3,23.27051671732523,430.73333333333335,400-500,20%-30%
Boba Bar,2025-02-01,WK 5,Bhubaneswar 3,Zomato,,,,1986.1,244.9,357.5,2141.0,0,5,11.438580102755722,397.21999999999997,300-400,10%-20%
Frozen Bottle,2025-02-01,WK 5,Bhubaneswar 3,In Store,,,,4386.5599999999995,103.0,789.6,4489.5599999999995,0,13,2.294211459474871,337.42769230769227,300-400,1%-10%
Frozen Bottle,2025-02-01,WK 5,Bhubaneswar 3,Swiggy,,,,772.0,148.0,128.16,860.0,0,3,17.209302325581397,257.3333333333333,200-300,10%-20%
Frozen Bottle,2025-02-01,WK 5,Bhubaneswar 3,Zomato,,,,2568.0,795.0,462.28,3213.0,0,4,24.743230625583568,642.0,600-900,20%-30%
Boba Bar,2025-02-01,WK 5,Brigade Road,In Store,,,,1145.0,0.0,206.1,1145.0,0,4,0.0,286.25,200-300,0%
Boba Bar,2025-02-01,WK 5,Brigade Road,Zomato,,,,109.0,0.0,19.62,99.0,0,1,0.0,109.0,100-200,0%
Frozen Bottle,2025-02-01,WK 5,Brigade Road,In Store,,,,18080.52,270.8,3234.72,18351.32,0,79,1.4756431689927483,228.86734177215192,200-300,1%-10%
Frozen Bottle,2025-02-01,WK 5,Brigade Road,Swiggy,,,,5391.99,2165.01,962.06,7247.0,0,19,29.874568787084314,283.788947368421,200-300,20%-30%
Frozen Bottle,2025-02-01,WK 5,Brigade Road,Zomato,,,,5500.2,1184.79,990.02,6444.99,0,14,18.383116187922713,392.87142857142857,300-400,10%-20%
Madno,2025-02-01,WK 5,Brigade Road,Swiggy,,,,1934.3400000000001,936.6600000000001,342.78000000000003,2841.0,0,3,32.96937697993664,644.7800000000001,600-900,30%-40%
Madno,2025-02-01,WK 5,Brigade Road,Zomato,,,,109.0,0.0,19.62,99.0,0,1,0.0,109.0,100-200,0%
Boba Bar,2025-02-01,WK 5,Brookfield,In Store,,,,1055.0,0.0,189.9,1055.0,0,5,0.0,211.0,200-300,0%
Boba Bar,2025-02-01,WK 5,Brookfield,Swiggy,,,,727.0,0.0,127.25999999999999,707.0,0,2,0.0,363.5,300-400,0%
Frozen Bottle,2025-02-01,WK 5,Brookfield,In Store,,,,8332.59,0.0,1490.0,8332.59,0,47,0.0,177.28914893617022,100-200,0%
Frozen Bottle,2025-02-01,WK 5,Brookfield,Others,,,,1639.26,0.0,276.1,1504.0,0,4,0.0,409.815,400-500,0%
Frozen Bottle,2025-02-01,WK 5,Brookfield,Swiggy,,,,13818.91,6064.09,2334.54,19033.0,0,41,31.8609257605212,337.0465853658537,300-400,30%-40%
Frozen Bottle,2025-02-01,WK 5,Brookfield,Zomato,,,,9118.72,1599.28,1641.42,10298.0,0,30,15.530005826374053,303.95733333333334,300-400,10%-20%
Madno,2025-02-01,WK 5,Brookfield,Others,,,,337.0,119.99,60.64,426.99,0,1,28.101360687603922,337.0,300-400,20%-30%
Madno,2025-02-01,WK 5,Brookfield,Swiggy,,,,1464.4,617.6,258.2,2052.0,0,3,30.097465886939574,488.1333333333334,400-500,30%-40%
Madno,2025-02-01,WK 5,Brookfield,Zomato,,,,334.0,75.0,60.12,399.0,0,1,18.796992481203006,334.0,300-400,10%-20%
Boba Bar,2025-02-01,WK 5,Byculla,In Store,,COCO,MH,259.0,0.0,46.62,259.0,0,1,0.0,259.0,200-300,0%
Boba Bar,2025-02-01,WK 5,Byculla,Zomato,,COCO,MH,708.8,466.2,127.60000000000001,1125.0,0,3,41.44,236.26666666666665,200-300,40%-50%
Frozen Bottle,2025-02-01,WK 5,Byculla,In Store,,COCO,MH,3718.4,79.6,669.3199999999999,3798.0,0,17,2.095839915745129,218.7294117647059,200-300,1%-10%
Frozen Bottle,2025-02-01,WK 5,Byculla,Swiggy,,COCO,MH,4044.14,1780.86,682.96,5575.0,0,16,31.94367713004484,252.75875,200-300,30%-40%
Frozen Bottle,2025-02-01,WK 5,Byculla,Zomato,,COCO,MH,7037.2,807.8,1266.74,7505.0,0,17,10.763491005996002,413.9529411764706,400-500,10%-20%
Madno,2025-02-01,WK 5,Byculla,Swiggy,,COCO,MH,632.0,250.0,110.16,862.0,0,2,29.00232018561485,316.0,300-400,20%-30%
Madno,2025-02-01,WK 5,Byculla,Zomato,,COCO,MH,199.0,0.0,35.82,189.0,0,1,0.0,199.0,100-200,0%
Boba Bar,2025-02-01,WK 5,Channasandra,In Store,,COCO,KA,229.0,0.0,41.22,229.0,0,1,0.0,229.0,200-300,0%
Boba Bar,2025-02-01,WK 5,Channasandra,Swiggy,,COCO,KA,672.0,105.0,117.35999999999999,757.0,0,2,13.870541611624834,336.0,300-400,10%-20%
Frozen Bottle,2025-02-01,WK 5,Channasandra,In Store,,COCO,KA,4345.85,46.199999999999996,779.8,4392.05,0,20,1.051900593117109,217.29250000000002,200-300,1%-10%
Frozen Bottle,2025-02-01,WK 5,Channasandra,Swiggy,,COCO,KA,2221.52,507.48,381.9,2629.0,0,6,19.303157093952073,370.25333333333333,300-400,10%-20%
Frozen Bottle,2025-02-01,WK 5,Channasandra,Zomato,,COCO,KA,4007.6,710.4,721.44,4528.0,0,12,15.68904593639576,333.96666666666664,300-400,10%-20%
Madno,2025-02-01,WK 5,Channasandra,Zomato,,COCO,KA,433.0,75.0,77.94,488.0,0,1,15.368852459016393,433.0,400-500,10%-20%
Frozen Bottle,2025-02-01,WK 5,Chikkaballapur,In Store,,,,2092.0,0.0,376.56,2092.0,0,8,0.0,261.5,200-300,0%
Boba Bar,2025-02-01,WK 5,Chikkabellandur,In Store,,FOFO,KA,986.0,0.0,177.48000000000002,986.0,0,2,0.0,493.0,400-500,0%
Boba Bar,2025-02-01,WK 5,Chikkabellandur,Swiggy,,FOFO,KA,1316.0,0.0,233.28,1296.0,0,2,0.0,658.0,600-900,0%
